Nome_Municipio,UF,Taxa_Alfabetizacao,Pop_Alfabetizada,Populacao_Total,Vulnerabilidade_Real,Vulnerabilidade_Prevista,Score_Previsao,Previsao_Correta,prop_15_19,prop_20_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_65_mais,prop_brancos,prop_pretos,prop_pardos,prop_amarelos,prop_indigenas,prop_homens,prop_mulheres
Granja,CE,71.01,29345,41323,Média,Média,1.0,True,0.11685986012632191,0.11666626334002855,0.20671296856472182,0.1834813542095201,0.14502819253200397,0.1057522445127411,0.12549911671466255,0.18742588873024707,0.06509691939113811,0.7448394356653679,0.0020085666577934805,0.0006291895554533795,0.5074655760714372,0.4925344239285628
Alto Taquari,MT,94.44,7780,8238,Média,Média,1.0,True,0.10111677591648459,0.11277008982762807,0.23658655013352756,0.2336732216557417,0.14724447681476086,0.09565428502063608,0.07295460063122117,0.4019179412478757,0.08545763534838553,0.5095897062393785,0.002670551104637048,0.0003641660597232338,0.5182083029861617,0.4817916970138383
Formiga,MG,95.32,54995,57697,Média,Média,1.0,True,0.06877307312338596,0.08081876007418064,0.17728824722255923,0.18222784546856854,0.16453195140128604,0.15709655614676674,0.16926356656325287,0.5987659670346812,0.07570584259146923,0.32382966185416917,0.0012478985042549873,0.0004506300154254121,0.48832694940811483,0.5116730505918852
Jauru,MT,87.08,5789,6648,Média,Média,1.0,True,0.09792418772563177,0.08333333333333333,0.15222623345367028,0.18501805054151624,0.18050541516245489,0.13838748495788206,0.16260529482551142,0.36401925391095064,0.08137785800240674,0.5523465703971119,0.0009025270758122744,0.0013537906137184115,0.48856799037304455,0.5114320096269555
Alfredo Vasconcelos,MG,94.28,5406,5734,Média,Média,1.0,True,0.09208231600976631,0.09260551098709452,0.17736309731426578,0.18207185211021973,0.17561911405650507,0.14457621206836416,0.13568189745378445,0.5362748517614231,0.06906173700732474,0.39291942797349144,0.0017439832577607255,0.0,0.4987792117195675,0.5012207882804325
Rondonópolis,MT,95.44,181908,190600,Média,Média,1.0,True,0.09090766002098635,0.10111752360965373,0.21510493179433368,0.2099317943336831,0.1664900314795383,0.11606505771248689,0.10038300104931794,0.3498478488982162,0.10991605456453306,0.5334102833158447,0.0034994753410283316,0.0033263378803777546,0.4926757607555089,0.5073242392444911
Itapiranga,AM,94.08,6748,7173,Média,Média,1.0,True,0.14024815279520425,0.12616757284260421,0.21134811097169942,0.19364282726892515,0.13899344765091315,0.10051582322598633,0.0890840652446675,0.14429109159347553,0.03959291788651889,0.807333054509968,0.0018123518750871323,0.006970584134950509,0.520284399832706,0.47971560016729403
Canarana,BA,86.9,16422,18898,Média,Média,1.0,True,0.11334532754788866,0.10154513705153985,0.17657953222563233,0.19758704624828025,0.1531378981902847,0.12424595195258757,0.13355910678378666,0.20541856281087945,0.15033336861043498,0.6421314424806858,0.0010053973965498994,0.001111228701449889,0.4944438564927506,0.5055561435072494
Baldim,MG,92.38,5803,6282,Média,Média,1.0,True,0.07800063673989176,0.06829035339063992,0.1518624641833811,0.16778096147723656,0.15982171283030883,0.16634829672078955,0.2078955746577523,0.2156956383317415,0.1034702324100605,0.6792422795288124,0.0014326647564469914,0.0001591849729385546,0.4906080865966253,0.5093919134033748
Araranguá,SC,97.25,56394,57987,Média,Média,1.0,True,0.08346698397916774,0.09172745615396555,0.19233621328918551,0.194733302291893,0.15917360787762774,0.14408401883180713,0.13447841757635332,0.8486212426923276,0.028885784744856605,0.12026833600634625,0.0010347146774276994,0.0011899218790418543,0.4832979805818546,0.5167020194181454
São Sebastião,SP,95.62,61931,64770,Média,Média,1.0,True,0.09181719932067316,0.0952292728114868,0.18968658329473523,0.21253666821059133,0.17078894549945964,0.1265246255982708,0.11341670526478308,0.4734753744017292,0.10015439246564768,0.4159024239617107,0.005959549174000309,0.004508259996912151,0.4840666975451598,0.5159333024548403
Wenceslau Braz,PR,93.04,14229,15293,Média,Média,1.0,True,0.08324069835872622,0.08945269077355653,0.17576669064277775,0.18001700124239847,0.16321192702543647,0.14869548159288565,0.15961551036421892,0.7120251095272346,0.030406068135748383,0.24677957235336428,0.009873798469888184,0.0009154515137644675,0.49081279016543516,0.5091872098345648
Caldas Novas,GO,95.56,74748,78223,Média,Baixa,1.0,False,0.09356583102156654,0.09902458356237935,0.20303491300512638,0.20470961226237808,0.1649642688211907,0.12120476074811756,0.1134960305792414,0.4005727215780525,0.09038262403640873,0.5050816256088363,0.003017015455812229,0.0009460133208902753,0.48490853073904094,0.5150914692609591
Paulistânia,SP,92.4,1568,1697,Média,Média,1.0,True,0.08898055391868002,0.08190925162050677,0.17501473187978786,0.1803182086034178,0.17619328226281675,0.13553329404832057,0.16205067766647024,0.6234531526222746,0.04419563936358279,0.32999410724808487,0.0017678255745433118,0.0005892751915144372,0.5055981143193872,0.49440188568061283
Maribondo,AL,77.4,8231,10634,Média,Média,1.0,True,0.10156103065638518,0.1077675380853865,0.17980063945834118,0.19371826217791988,0.15760767350009403,0.11999247696069212,0.13955237916118113,0.3209516644724469,0.10419409441414332,0.5736317472258793,0.0008463419221365431,0.0003761519653940192,0.47413955237916117,0.5258604476208388
Cordeiro,RJ,95.73,16334,17063,Média,Baixa,1.0,False,0.07712594502725195,0.08199027134735978,0.1634530856238645,0.1846685811404794,0.16316005391783392,0.15296255054796928,0.17663951239524117,0.5070620641153373,0.19738615718220712,0.29502432163160053,0.0002930317060305925,0.000234425364824474,0.4655687745414054,0.5344312254585947
Brasilândia,MS,93.47,8530,9126,Média,Média,1.0,True,0.09314047775586237,0.0935787858864782,0.19219811527503836,0.20162174008327854,0.16874863028709183,0.13247863247863248,0.11823361823361823,0.3946964716195485,0.07221126451895683,0.5225728687267149,0.002410694718387026,0.008108700416392724,0.5014245014245015,0.4985754985754986
Malhada dos Bois,SE,82.81,2226,2688,Média,Média,1.0,True,0.1052827380952381,0.10714285714285714,0.19010416666666666,0.19419642857142858,0.171875,0.1209077380952381,0.11049107142857142,0.22135416666666666,0.15922619047619047,0.6149553571428571,0.000744047619047619,0.003720238095238095,0.49107142857142855,0.5089285714285714
Indiaroba,SE,79.56,9710,12205,Média,Média,1.0,True,0.12961900860303155,0.11618189266693978,0.1786153215895125,0.19459238017206062,0.15641130684145843,0.11462515362556329,0.10995493650143384,0.10569438754608768,0.2099139696845555,0.6798852929127407,0.0020483408439164277,0.0024580090126997134,0.49348627611634577,0.5065137238836542
Santa Isabel,GO,87.89,2590,2947,Média,Média,1.0,True,0.0668476416694944,0.06447234475738038,0.1336952833389888,0.1516796742449949,0.18527315914489312,0.1991856124872752,0.19884628435697319,0.4177129284017645,0.07261621988462844,0.5066168985408891,0.0020359687818120122,0.0010179843909060061,0.509331523583305,0.4906684764166949
Terra Nova do Norte,MT,91.53,7611,8315,Média,Média,1.0,True,0.0851473241130487,0.09164161154539988,0.17871316897173783,0.17462417318099818,0.16428141912206856,0.16187612748045702,0.14371617558628982,0.47360192423331327,0.06674684305472038,0.4589296452194829,0.00012026458208057727,0.0006013229104028864,0.5061936259771497,0.49380637402285027
Central,BA,85.19,11055,12977,Média,Média,1.0,True,0.10225784079525314,0.09069892887416198,0.16043769746474532,0.18648377899360408,0.15935886568544347,0.14286815134468675,0.15789473684210525,0.23171765431147415,0.13261924944131925,0.6314248285428065,0.0017723664945673114,0.002465901209832781,0.5034291438699237,0.4965708561300763
Ibiaí,MG,87.89,4333,4930,Média,Média,1.0,True,0.095131845841785,0.08924949290060852,0.17099391480730222,0.20466531440162272,0.15537525354969575,0.1308316430020284,0.15375253549695742,0.16795131845841785,0.1718052738336714,0.6539553752535497,0.005273833671399594,0.0010141987829614604,0.5089249492900608,0.4910750507099391
Pedro Leopoldo,MG,96.37,49760,51634,Baixa,Baixa,1.0,True,0.07615137312623466,0.08298795367393579,0.18048185304256886,0.19913235465003679,0.16119223767285124,0.14875856993453926,0.15129565789983343,0.2803579037068598,0.13922996475190766,0.5783398535848472,0.0012007591896812178,0.0008715187667041097,0.47476468993298987,0.5252353100670101
Padre Carvalho,MG,79.9,3129,3916,Média,Média,1.0,True,0.13304392236976506,0.09933605720122574,0.19433094994892747,0.20122574055158324,0.13968335035750767,0.10367722165474974,0.12870275791624106,0.21195097037793667,0.04877425944841675,0.7385086823289071,0.0007660878447395301,0.0,0.49616956077630237,0.5038304392236976
Amparo,SP,96.78,55285,57127,Média,Baixa,1.0,False,0.06832145920492937,0.08159014126420082,0.17139006074185587,0.19813748315157456,0.16591104031368706,0.14171932711327392,0.1729304882104784,0.7302326395574772,0.049923853869448774,0.21699021478460273,0.0023281460605317976,0.0005251457279395032,0.483116564846745,0.5168834351532551
Magalhães de Almeida,MA,76.24,8043,10550,Média,Média,1.0,True,0.12322274881516587,0.0971563981042654,0.18729857819905213,0.19507109004739337,0.15175355450236966,0.11317535545023696,0.1323222748815166,0.23023696682464456,0.06701421800947867,0.7013270142180095,0.0005687203791469195,0.0008530805687203792,0.49838862559241703,0.501611374407583
União de Minas,MG,87.73,2723,3104,Média,Média,1.0,True,0.0779639175257732,0.07506443298969072,0.16494845360824742,0.1797680412371134,0.1955541237113402,0.15689432989690721,0.14980670103092783,0.4320231958762887,0.09729381443298969,0.46746134020618557,0.002577319587628866,0.0006443298969072165,0.5138530927835051,0.48614690721649484
Bonito,PE,78.79,22922,29092,Média,Média,1.0,True,0.10580228241440946,0.1022274164718823,0.1961363948851918,0.1813900728722673,0.15832531280076997,0.12233603739859755,0.13378248315688163,0.39763508868417435,0.07156606627251479,0.528873917228104,0.001168706173518493,0.0007562216416884367,0.4814038223566616,0.5185961776433384
Lucas do Rio Verde,MT,97.16,61530,63328,Baixa,Média,1.0,False,0.09940310763011621,0.1232788024254674,0.28123420919656394,0.2338933804951996,0.13502716018191005,0.07857503789792825,0.048588302172814554,0.40287076806467914,0.09483956543708943,0.4987367357251137,0.0027160181910055583,0.0008369125821121779,0.5010579838302173,0.49894201616978273
Cristalândia do Piauí,PI,79.27,4414,5568,Média,Média,1.0,True,0.11853448275862069,0.09770114942528736,0.1684626436781609,0.18516522988505746,0.1512212643678161,0.12482040229885058,0.1540948275862069,0.1661278735632184,0.15445402298850575,0.6763649425287356,0.0026939655172413795,0.00035919540229885057,0.5303520114942529,0.4696479885057471
Manoel Emídio,PI,80.57,3379,4194,Média,Média,1.0,True,0.08965188364329996,0.09370529327610873,0.17548879351454458,0.19766332856461613,0.15450643776824036,0.13328564616118263,0.15569861707200763,0.1709585121602289,0.15212207916070578,0.6769194086790653,0.0,0.0,0.5157367668097281,0.4842632331902718
São Bento do Sapucaí,SP,96.19,9332,9702,Média,Média,1.0,True,0.07318078746650175,0.07452071737786023,0.15512265512265513,0.17800453514739228,0.1701710987425273,0.16780045351473924,0.18119975262832405,0.7963306534735106,0.026077097505668934,0.17553081838796125,0.0018552875695732839,0.00020614306328592042,0.49185734900020617,0.5081426509997938
Irauçuba,CE,79.91,14512,18161,Média,Média,1.0,True,0.11926656021144211,0.11634821871042343,0.2080832553273498,0.18380045151698696,0.14041077033203017,0.1164583448048015,0.11563239909696603,0.18154286658223667,0.05071306646109796,0.7650459776444029,0.002367711029128352,0.00033037828313418866,0.5004680359011068,0.4995319640988932
São Gonçalo dos Campos,BA,90.03,28053,31161,Média,Média,1.0,True,0.09499053303809249,0.09672346843811175,0.19158563589101762,0.2234523924135939,0.16440422322775264,0.11392445685311768,0.11491929013831392,0.07291165238599531,0.4802156541831135,0.4451397580308719,0.0008022849074163217,0.0009306504926029332,0.46384904207182054,0.5361509579281795
Maquiné,RS,95.33,5859,6146,Média,Média,1.0,True,0.07321835340058575,0.0785876993166287,0.1474129515131793,0.16091767002928734,0.15473478685323788,0.18239505369345915,0.20273348519362186,0.8276928083306215,0.06719817767653759,0.09469573706475756,0.0,0.010413276928083305,0.5068337129840547,0.49316628701594534
Mãe do Rio,PA,87.47,22740,25996,Média,Média,1.0,True,0.12582705031543315,0.12063394368364364,0.2186490229266041,0.19772272657331896,0.14721495614709956,0.09097553469764579,0.09897676565625481,0.18702877365748577,0.09678412063394369,0.7141483305123866,0.0015771657178027389,0.0004616094783812894,0.4871903369749192,0.5128096630250808
Ponta Porã,MS,94.09,65923,70066,Média,Média,1.0,True,0.10364513458738904,0.11292210201809723,0.21829417977335655,0.19551565666657153,0.14673308023863216,0.11627608255073787,0.10661376416521566,0.47479519310364515,0.037421859389718266,0.47439556989124537,0.007064767504923929,0.0063226101104672736,0.4801044729255274,0.5198955270744726
Nova Olinda,TO,87.66,6865,7831,Média,Média,1.0,True,0.1113523177116588,0.0961563018771549,0.1880985825565062,0.18682160643595966,0.15757885327544374,0.12271740518452305,0.13727493295875368,0.2175967309411314,0.12373898608096029,0.6571319116332525,0.0014046737326012004,0.00012769761205465457,0.5180692121057336,0.48193078789426635
Ibiassucê,BA,82.59,7240,8766,Média,Média,1.0,True,0.0782569016655259,0.08567191421400867,0.14533424595026237,0.18480492813141683,0.162673967602099,0.14932694501483001,0.19393109742185718,0.3347022587268994,0.10780287474332649,0.555669632671686,0.0005703855806525211,0.0012548482774355464,0.4998859228838695,0.5001140771161305
Três Forquilhas,RS,92.26,2121,2299,Média,Média,1.0,True,0.078294910830796,0.06829056111352762,0.14615050021748585,0.15137016093953892,0.1674641148325359,0.1870378425402349,0.20139190952588082,0.8873423227490214,0.0665506742061766,0.04436711613745106,0.0008699434536755111,0.0008699434536755111,0.5184862983906046,0.4815137016093954
Mato Rico,PR,84.59,2256,2667,Média,Média,1.0,True,0.08661417322834646,0.07574053243344582,0.16422947131608548,0.16422947131608548,0.17172853393325835,0.177352830896138,0.16010498687664043,0.6032995875515561,0.04236970378702662,0.3513310836145482,0.0026246719160104987,0.0003749531308586427,0.5215598050243719,0.47844019497562806
Iapu,MG,89.82,8993,10012,Média,Média,1.0,True,0.07381142628845386,0.08779464642429086,0.1813823411905713,0.18407910507391131,0.16799840191769877,0.14382740711146624,0.16110667199360768,0.5002996404314822,0.07620854974031163,0.4228925289652417,0.00019976028765481422,0.00039952057530962844,0.4985017978425889,0.5014982021574111
São Bernardo,MA,77.54,15811,20391,Média,Média,1.0,True,0.13103820312883135,0.10892060222647246,0.1943014074836938,0.19945073807071748,0.13849247216909422,0.10357510666470501,0.12422147025648571,0.15330292776224805,0.0557108528272277,0.7898092295620617,0.0006375361679172184,0.0005394536805453387,0.4941886126232161,0.5058113873767839
Salgadinho,PB,75.22,1997,2655,Média,Média,1.0,True,0.12015065913370998,0.0903954802259887,0.16911487758945387,0.19058380414312617,0.15254237288135594,0.11939736346516007,0.15781544256120528,0.26666666666666666,0.06741996233521658,0.6651600753295669,0.0,0.0007532956685499058,0.5114877589453861,0.48851224105461394
Felipe Guerra,RN,82.62,4112,4977,Média,Média,1.0,True,0.08519188266023708,0.0829817158931083,0.17158931082981715,0.17721518987341772,0.1828410689170183,0.13964235483222825,0.1605384769941732,0.368696001607394,0.0775567611010649,0.5535463130399839,0.00020092425155716296,0.0,0.49005424954792043,0.5099457504520796
Ipiranga,PR,95.13,10592,11134,Média,Média,1.0,True,0.09673073468654572,0.09888629423387821,0.19031794503323154,0.19319202442967487,0.1677743847673792,0.13023172265133826,0.12286689419795221,0.7305550565834381,0.0238009700017963,0.24474582360337704,0.0006287048679719777,0.00026944494341656186,0.5194000359259925,0.48059996407400757
Três Barras,SC,95.56,14452,15123,Média,Média,1.0,True,0.10057528268200754,0.1065264828407062,0.19017390729352643,0.19738147193017258,0.16617073332010845,0.12662831448786616,0.11254380744561264,0.7177147391390597,0.03425246313562124,0.2457845665542551,0.0011241155855319712,0.0011241155855319712,0.49983468888448057,0.5001653111155194
Mogi Mirim,SP,96.95,74597,76942,Média,Baixa,1.0,False,0.07273010839333524,0.07808479114137921,0.17076499181201424,0.19636869330144785,0.16791869200176757,0.1514647396740402,0.1626679836760157,0.729640508434925,0.05202620155441761,0.21212081827870344,0.004990772270021575,0.0012216994619323647,0.4816485144654415,0.5183514855345585
Sabáudia,PR,94.56,6671,7055,Média,Média,1.0,True,0.08646350106307583,0.08717221828490432,0.19461374911410348,0.1855421686746988,0.16583982990786675,0.14145995747696669,0.13890857547838412,0.6429482636428066,0.03784549964564139,0.31537916371367825,0.003118355776045358,0.0007087172218284905,0.49241672572643513,0.5075832742735649
