id_municipio,nome_municipio,uf,regiao
3046,Barra Velha,SC,Sul
4226,Bela Vista do Toldo,SC,Sul
4530,Belmonte,SC,Sul
3487,Benedito Novo,SC,Sul
2957,Biguaçu,SC,Sul
907,Blumenau,SC,Sul
2493,Bocaina do Sul,SC,Sul
1474,Bom Jardim da Serra,SC,Sul
5165,Bom Jesus,SC,Sul
3384,Bom Jesus do Oeste,SC,Sul
1212,Bom Retiro,SC,Sul
125,Bombinhas,SC,Sul
4442,Botuverá,SC,Sul
1536,Braço do Norte,SC,Sul
4268,Braço do Trombudo,SC,Sul
5284,Brunópolis,SC,Sul
57,Brusque,SC,Sul
4651,Caibi,SC,Sul
329,Calmon,SC,Sul
2684,Camboriú,SC,Sul
1298,Campo Alegre,SC,Sul
110,Campo Belo do Sul,SC,Sul
4512,Campo Erê,SC,Sul
2064,Campos Novos,SC,Sul
1443,Canelinha,SC,Sul
4951,Canoinhas,SC,Sul
4383,Capinzal,SC,Sul
4767,Capivari de Baixo,SC,Sul
1000,Capão Alto,SC,Sul
4232,Catanduvas,SC,Sul
3548,Caxambu do Sul,SC,Sul
5145,Caçador,SC,Sul
2558,Celso Ramos,SC,Sul
1817,Cerro Negro,SC,Sul
4565,Chapadão do Lageado,SC,Sul
1816,Chapecó,SC,Sul
572,Cocal do Sul,SC,Sul
2981,Concórdia,SC,Sul
756,Cordilheira Alta,SC,Sul
3601,Coronel Freitas,SC,Sul
5166,Coronel Martins,SC,Sul
3204,Correia Pinto,SC,Sul
5127,Corupá,SC,Sul
1995,Criciúma,SC,Sul
2185,Cunha Porã,SC,Sul
2158,Cunhataí,SC,Sul
4705,Curitibanos,SC,Sul
4586,Descanso,SC,Sul
4506,Dionísio Cerqueira,SC,Sul
479,Dona Emma,SC,Sul
4007,Doutor Pedrinho,SC,Sul
555,Entre Rios,SC,Sul
2533,Ermo,SC,Sul
4279,Erval Velho,SC,Sul
1555,Faxinal dos Guedes,SC,Sul
2560,Flor do Sertão,SC,Sul
3299,Florianópolis,SC,Sul
5501,Formosa do Sul,SC,Sul
3574,Forquilhinha,SC,Sul
2604,Fraiburgo,SC,Sul
1915,Frei Rogério,SC,Sul
787,Galvão,SC,Sul
1109,Garopaba,SC,Sul
2236,Garuva,SC,Sul
511,Gaspar,SC,Sul
2462,Governador Celso Ramos,SC,Sul
3949,Gravatal,SC,Sul
288,Grão Pará,SC,Sul
1590,Guabiruba,SC,Sul
4272,Guaraciaba,SC,Sul
126,Guaramirim,SC,Sul
4781,Guarujá do Sul,SC,Sul
4202,Guatambú,SC,Sul
3557,Herval d'Oeste,SC,Sul
4856,Ibiam,SC,Sul
3239,Ibicaré,SC,Sul
2729,Ibirama,SC,Sul
1706,Ilhota,SC,Sul
4358,Imaruí,SC,Sul
2044,Imbituba,SC,Sul
2114,Imbuia,SC,Sul
915,Indaial,SC,Sul
3804,Iomerê,SC,Sul
784,Ipira,SC,Sul
2430,Iporã do Oeste,SC,Sul
1582,Ipuaçu,SC,Sul
5467,Ipumirim,SC,Sul
47,Iraceminha,SC,Sul
579,Irani,SC,Sul
2728,Irati,SC,Sul
5076,Irineópolis,SC,Sul
674,Itaiópolis,SC,Sul
708,Itajaí,SC,Sul
3899,Itapema,SC,Sul
2966,Itapiranga,SC,Sul
5327,Itapoá,SC,Sul
2373,Ituporanga,SC,Sul
205,Itá,SC,Sul
4292,Içara,SC,Sul
374,Jaborá,SC,Sul
4234,Jacinto Machado,SC,Sul
1185,Jaguaruna,SC,Sul
293,Jaraguá do Sul,SC,Sul
4777,Jardinópolis,SC,Sul
3396,Joaçaba,SC,Sul
1121,Joinville,SC,Sul
441,José Boiteux,SC,Sul
1437,Jupiá,SC,Sul
1399,Lacerdópolis,SC,Sul
176,Lages,SC,Sul
3236,Laguna,SC,Sul
2839,Lajeado Grande,SC,Sul
2673,Laurentino,SC,Sul
4529,Lauro Muller,SC,Sul
1602,Lebon Régis,SC,Sul
1346,Leoberto Leal,SC,Sul
1696,Lindóia do Sul,SC,Sul
4762,Lontras,SC,Sul
1773,Luiz Alves,SC,Sul
3304,Luzerna,SC,Sul
4547,Macieira,SC,Sul
3946,Mafra,SC,Sul
137,Major Gercino,SC,Sul
2915,Major Vieira,SC,Sul
2463,Maracajá,SC,Sul
1737,Maravilha,SC,Sul
71,Marema,SC,Sul
5532,Massaranduba,SC,Sul
2769,Matos Costa,SC,Sul
5228,Meleiro,SC,Sul
4922,Mirim Doce,SC,Sul
1435,Modelo,SC,Sul
5444,Mondaí,SC,Sul
1028,Monte Carlo,SC,Sul
3198,Monte Castelo,SC,Sul
3455,Morro Grande,SC,Sul
5202,Morro da Fumaça,SC,Sul
196,Navegantes,SC,Sul
4613,Nova Erechim,SC,Sul
1906,Nova Itaberaba,SC,Sul
4745,Nova Trento,SC,Sul
1271,Nova Veneza,SC,Sul
2416,Novo Horizonte,SC,Sul
1522,Orleans,SC,Sul
1504,Otacílio Costa,SC,Sul
5371,Ouro,SC,Sul
3510,Ouro Verde,SC,Sul
5377,Paial,SC,Sul
4975,Painel,SC,Sul
2036,Palhoça,SC,Sul
4825,Palma Sola,SC,Sul
1509,Palmeira,SC,Sul
4730,Palmitos,SC,Sul
3457,Papanduva,SC,Sul
4478,Paraíso,SC,Sul
314,Passo de Torres,SC,Sul
3718,Passos Maia,SC,Sul
91,Paulo Lopes,SC,Sul
464,Pedras Grandes,SC,Sul
4195,Penha,SC,Sul
853,Peritiba,SC,Sul
5534,Pescaria Brava,SC,Sul
1837,Petrolândia,SC,Sul
65,Pinhalzinho,SC,Sul
1864,Pinheiro Preto,SC,Sul
3885,Piratuba,SC,Sul
2232,Planalto Alegre,SC,Sul
883,Pomerode,SC,Sul
16,Ponte Alta,SC,Sul
5343,Ponte Alta do Norte,SC,Sul
2296,Ponte Serrada,SC,Sul
4827,Porto Belo,SC,Sul
2789,Porto União,SC,Sul
2275,Pouso Redondo,SC,Sul
3446,Praia Grande,SC,Sul
3108,Presidente Castello Branco,SC,Sul
4615,Presidente Getúlio,SC,Sul
4428,Presidente Nereu,SC,Sul
5325,Princesa,SC,Sul
5090,Quilombo,SC,Sul
4976,Rancho Queimado,SC,Sul
5058,Rio Fortuna,SC,Sul
3850,Rio Negrinho,SC,Sul
5411,Rio Rufino,SC,Sul
3708,Rio das Antas,SC,Sul
5208,Rio do Campo,SC,Sul
1356,Rio do Oeste,SC,Sul
2387,Rio do Sul,SC,Sul
1989,Rio dos Cedros,SC,Sul
2166,Riqueza,SC,Sul
1323,Rodeio,SC,Sul
4748,Romelândia,SC,Sul
4025,Salete,SC,Sul
2768,Saltinho,SC,Sul
1879,Salto Veloso,SC,Sul
3806,Sangão,SC,Sul
4864,Santa Cecília,SC,Sul
5479,Santa Helena,SC,Sul
4469,Santa Rosa de Lima,SC,Sul
2261,Santa Rosa do Sul,SC,Sul
1017,Santa Terezinha,SC,Sul
1772,Santa Terezinha do Progresso,SC,Sul
1344,Santiago do Sul,SC,Sul
448,Santo Amaro da Imperatriz,SC,Sul
5253,Saudades,SC,Sul
1974,Schroeder,SC,Sul
324,Seara,SC,Sul
2136,Serra Alta,SC,Sul
3533,Siderópolis,SC,Sul
602,Sombrio,SC,Sul
4903,Sul Brasil,SC,Sul
253,São Bento do Sul,SC,Sul
5177,São Bernardino,SC,Sul
580,São Bonifácio,SC,Sul
93,São Carlos,SC,Sul
4870,São Cristovão do Sul,SC,Sul
4626,São Domingos,SC,Sul
1200,São Francisco do Sul,SC,Sul
4285,São Joaquim,SC,Sul
2206,São José,SC,Sul
2428,São José do Cedro,SC,Sul
680,São José do Cerrito,SC,Sul
4328,São João Batista,SC,Sul
3658,São João do Itaperiú,SC,Sul
5307,São João do Oeste,SC,Sul
3151,São João do Sul,SC,Sul
567,São Lourenço do Oeste,SC,Sul
1094,São Ludgero,SC,Sul
5373,São Martinho,SC,Sul
5183,São Miguel da Boa Vista,SC,Sul
933,São Miguel do Oeste,SC,Sul
1700,São Pedro de Alcântara,SC,Sul
5330,Taió,SC,Sul
5386,Tangará,SC,Sul
3636,Tigrinhos,SC,Sul
1609,Tijucas,SC,Sul
819,Timbé do Sul,SC,Sul
4239,Timbó,SC,Sul
5259,Timbó Grande,SC,Sul
1333,Treviso,SC,Sul
3347,Treze Tílias,SC,Sul
4108,Treze de Maio,SC,Sul
3702,Trombudo Central,SC,Sul
3997,Três Barras,SC,Sul
1160,Tubarão,SC,Sul
5461,Tunápolis,SC,Sul
146,Turvo,SC,Sul
1952,União do Oeste,SC,Sul
5363,Urubici,SC,Sul
463,Urupema,SC,Sul
2211,Urussanga,SC,Sul
4568,Vargem,SC,Sul
2249,Vargem Bonita,SC,Sul
3193,Vargeão,SC,Sul
5024,Vidal Ramos,SC,Sul
4384,Videira,SC,Sul
4363,Vitor Meireles,SC,Sul
2937,Witmarsum,SC,Sul
5028,Xanxerê,SC,Sul
4309,Xavantina,SC,Sul
1254,Xaxim,SC,Sul
4405,Zortéa,SC,Sul
1157,Água Doce,SC,Sul
4006,Águas Frias,SC,Sul
4612,Águas Mornas,SC,Sul
4441,Águas de Chapecó,SC,Sul
