nome_municipio,uf,pop_alfabetizada,populacao_total,15 a 19 anos,20 a 24 anos,25 a 34 anos,35 a 44 anos,45 a 54 anos,55 a 64 anos,65 anos ou mais,prop_grupo_idade_15_a_19_anos,prop_grupo_idade_20_a_24_anos,prop_grupo_idade_25_a_34_anos,prop_grupo_idade_35_a_44_anos,prop_grupo_idade_45_a_54_anos,prop_grupo_idade_55_a_64_anos,prop_grupo_idade_65_anos_ou_mais,Amarela,Branca,Indígena,Parda,Preta,prop_cor_raca_Amarela,prop_cor_raca_Branca,prop_cor_raca_Indígena,prop_cor_raca_Parda,prop_cor_raca_Preta,Homens,Mulheres,prop_sexo_Homens,prop_sexo_Mulheres,taxa_alfabetizacao,indice_complexo,vulnerabilidade_educacional
Afuá,PA,19768,25352,3954,3674,5879,4640,3211,2063,1931,0.15596402650678448,0.14491953297570212,0.2318949195329757,0.18302303565793626,0.12665667402966235,0.08137425055222468,0.07616756074471442,15,3415,10,20007,1905,0.0005916692963079835,0.13470337645945094,0.00039444619753865575,0.7891685074155885,0.07514200063111391,13446,11906,0.5303723572104765,0.4696276427895235,77.97412432944147,66.99956610918271,Média
Agrestina,PE,14426,18799,1837,2013,3623,3585,3020,2180,2541,0.09771796372147455,0.10708016383850205,0.192723017181765,0.1907016330655886,0.16064684291717646,0.11596361508590883,0.13516676418958457,29,8347,28,8788,1607,0.001542635246555668,0.4440129794137986,0.0014894409277089206,0.4674716740252141,0.0854832703867227,8888,9911,0.4727911059098888,0.5272088940901112,76.73812436831746,64.77567955742326,Média
Agricolândia,PI,3122,3954,333,347,671,703,645,509,746,0.08421851289833081,0.08775923115832068,0.16970156803237227,0.17779463834092057,0.1631259484066768,0.1287303995953465,0.18866970156803237,2,586,15,2815,536,0.0005058168942842691,0.14820435002529084,0.0037936267071320183,0.7119372787051087,0.13555892766818411,1896,2058,0.4795144157814871,0.5204855842185129,78.95801719777441,67.94360141628731,Média
Agrolândia,SC,8545,8799,745,773,1761,1717,1466,1186,1151,0.08466871235367655,0.08785089214683486,0.2001363791339925,0.19513581088760087,0.16660984202750312,0.13478804409592,0.1308103193544721,3,7360,2,1356,78,0.00034094783498124785,0.8364586884873281,0.00022729855665416524,0.15410842141152403,0.008864643709512444,4362,4437,0.4957381520627344,0.5042618479372656,97.1133083304921,79.4212978747585,Média
Agronômica,SC,4767,4890,413,413,998,922,750,720,674,0.08445807770961145,0.08445807770961145,0.20408997955010225,0.18854805725971371,0.15337423312883436,0.147239263803681,0.1378323108384458,3,4259,0,563,65,0.0006134969325153375,0.870961145194274,0.0,0.11513292433537832,0.013292433537832311,2461,2429,0.5032719836400819,0.4967280163599182,97.48466257668711,79.61288343558283,Média
Aguanil,MG,3307,3587,255,279,568,638,576,592,679,0.07109004739336493,0.07778087538332869,0.15834959576247562,0.17786451073320322,0.1605798717591302,0.16504042375243935,0.189294675216058,2,2081,5,1213,286,0.0005575689991636465,0.5801505436297741,0.0013939224979091162,0.3381655979927516,0.07973236688040145,1796,1791,0.5006969612489546,0.4993030387510454,92.19403401170895,76.73710621689435,Média
Aguaí,SP,24630,25917,2180,2360,4722,4997,4150,3691,3817,0.08411467376625381,0.09105992205888028,0.18219701354323417,0.19280780954585794,0.16012655785777674,0.14241617471157927,0.1472778485164178,107,16265,5,7700,1840,0.004128564262839063,0.6275803526642744,0.00019292356368406837,0.2971022880734653,0.07099587143573716,12676,13241,0.48909981865185015,0.5109001813481499,95.03414747077208,78.65783076744994,Média
Agudo,RS,12914,13526,898,973,2133,2409,2314,2234,2565,0.06639065503474789,0.0719355315688304,0.1576962886293065,0.17810143427473016,0.17107792399822563,0.16516338902853764,0.18963477746562177,5,11568,1,1509,443,0.00036965843560550054,0.855241756616886,7.39316871211001e-05,0.11156291586574006,0.032751737394647346,6642,6884,0.4910542658583469,0.5089457341416531,95.47538074818867,78.23813396421707,Média
Agudos,SP,29105,30259,2396,2613,5562,5996,5113,4130,4449,0.0791830529759741,0.08635447304934069,0.18381308040582967,0.19815592055256287,0.16897451997752735,0.13648831752536436,0.14703063551340098,137,17810,46,10114,2152,0.004527578571664629,0.5885852143164018,0.0015202088634786344,0.3342476618526719,0.07111933639578308,14716,15543,0.48633464423807793,0.5136653557619221,96.1862586337949,79.71066459565749,Média
Agudos do Sul,PR,7504,8045,706,766,1462,1359,1316,1295,1141,0.0877563704164077,0.09521441889372281,0.181727781230578,0.16892479801118707,0.16357986326911125,0.16096954630205096,0.1418272218769422,5,5247,10,2549,234,0.0006215040397762585,0.6522063393412058,0.001243008079552517,0.3168427594779366,0.0290863890615289,4153,3892,0.5162212554381603,0.48377874456183967,93.27532628962089,77.15935363579865,Média
Aguiar,PB,2823,4062,357,347,626,813,653,542,724,0.0878877400295421,0.08542589857213195,0.15411127523387494,0.20014771048744462,0.16075824716888232,0.13343180699162974,0.17823732151649435,2,1372,0,2512,176,0.0004923682914820286,0.3377646479566716,0.0,0.6184145741014279,0.043328409650418516,2000,2062,0.49236829148202854,0.5076317085179715,69.49778434268833,59.575824716888235,Alta
Aguiarnópolis,TO,3082,3412,439,362,660,714,464,358,415,0.12866354044548653,0.10609613130128957,0.19343493552168817,0.20926143024618993,0.13599062133645956,0.10492379835873387,0.12162954279015241,0,607,4,2423,378,0.0,0.17790152403282533,0.0011723329425556857,0.7101406799531067,0.11078546307151231,1688,1724,0.4947245017584994,0.5052754982415005,90.3282532239156,76.80480656506447,Média
Aimorés,MG,18536,20586,1729,1629,3310,3542,3540,3111,3725,0.0839891188186146,0.07913144855727193,0.16078888565044205,0.17205868065675703,0.17196152725153016,0.15112212183037016,0.18094821723501409,10,6842,31,11903,1800,0.000485767026134266,0.3323617992810648,0.0015058777810162247,0.5782084912076169,0.08743806470416789,10063,10523,0.4888273583989119,0.5111726416010881,90.04177596424755,76.02972894199942,Média
Aiquara,BA,2863,3599,356,294,599,675,541,566,568,0.09891636565712698,0.08168935815504307,0.16643512086690748,0.1875520978049458,0.1503195332036677,0.15726590719644346,0.1578216171158655,0,466,2,2184,947,0.0,0.12948041122534037,0.0005557099194220616,0.6068352320088913,0.2631286468463462,1783,1816,0.495415393164768,0.504584606835232,79.54987496526813,68.40677966101696,Média
Aiuaba,CE,8009,11176,1107,1022,1955,1920,1775,1533,1864,0.09905153901216893,0.09144595561918396,0.17492841803865425,0.1717967072297781,0.15882247673586256,0.13716893342877595,0.16678596993557623,4,2554,4,7598,1016,0.00035790980672870435,0.22852541159627773,0.00035790980672870435,0.6798496778811739,0.09090909090909091,5540,5636,0.49570508231925553,0.5042949176807444,71.66249105225482,61.744362920544006,Média
Aiuruoca,MG,4868,5356,365,385,851,899,881,892,1083,0.0681478715459298,0.07188200149365198,0.1588872292755788,0.167849141150112,0.16448842419716206,0.16654219566840925,0.2022031366691561,12,3367,21,1504,452,0.0022404779686333084,0.6286407766990292,0.00392083644510829,0.280806572068708,0.08439133681852129,2720,2636,0.5078416728902165,0.4921583271097834,90.88872292755788,75.5470500373413,Média
Ajuricaba,RS,5514,5689,372,379,841,838,996,1080,1183,0.06538934786429952,0.06661979258217612,0.14782914396203198,0.14730181051151345,0.1750747055721568,0.18984004218667605,0.20794515732114607,3,4846,1,725,114,0.0005273334505185445,0.851819300404289,0.00017577781683951485,0.12743891720864828,0.02003867111970469,2786,2903,0.48971699771488836,0.5102830022851116,96.9238882053085,79.4967481103885,Média
Alagoa,MG,2086,2305,157,192,344,376,359,432,445,0.06811279826464209,0.08329718004338395,0.1492407809110629,0.1631236442516269,0.15574837310195228,0.18741865509761388,0.19305856832971802,2,1572,0,650,81,0.0008676789587852494,0.6819956616052061,0.0,0.28199566160520606,0.0351409978308026,1182,1123,0.5127982646420824,0.48720173535791755,90.49891540130152,74.97353579175706,Média
Alagoa Grande,PB,14790,20385,2039,1904,3582,3689,3191,2659,3321,0.10002452783909738,0.09340201128280598,0.17571743929359823,0.18096639686043658,0.15653666911945058,0.13043904831984302,0.1629139072847682,75,5433,5,11709,3163,0.003679175864606328,0.26651949963208243,0.0002452783909737552,0.57439293598234,0.15516311012999753,9710,10675,0.47633063527103264,0.5236693647289674,72.55334805003679,62.277066470443955,Média
Alagoa Nova,PB,12619,16134,1700,1620,3082,3021,2459,1979,2273,0.10536754679558696,0.10040907400520639,0.19102516424941118,0.187244328746746,0.15241105739432254,0.12266022065203917,0.14088260815668774,8,4255,9,10346,1516,0.0004958472790380563,0.26372877153836616,0.0005578281889178133,0.6412544936159663,0.09396305937771167,7876,8258,0.4881616462129664,0.5118383537870336,78.21371017726541,66.74643609768191,Média
Alagoinha,PB,7773,10582,1118,1077,2045,2009,1704,1159,1470,0.10565110565110565,0.10177660177660178,0.19325269325269326,0.18985068985068984,0.16102816102816103,0.10952560952560952,0.1389151389151389,19,2341,6,6725,1491,0.0017955017955017954,0.22122472122472123,0.000567000567000567,0.6355131355131355,0.1408996408996409,5147,5435,0.4863919863919864,0.5136080136080136,73.45492345492346,63.0958230958231,Média
Alagoinha,PE,8457,10705,1077,998,1874,1910,1685,1489,1672,0.10060719290051377,0.0932274638019617,0.1750583839327417,0.17842129845866417,0.15740308267164876,0.13909388136384868,0.1561886968706212,16,3977,111,5688,913,0.0014946286781877627,0.37150864082204577,0.010368986454927604,0.5313404950957497,0.0852872489490892,5263,5442,0.4916394208313872,0.5083605791686128,79.00046707146193,67.01307800093414,Média
Alagoinha do Piauí,PI,3731,5620,526,430,1018,1054,873,853,866,0.09359430604982207,0.07651245551601424,0.1811387900355872,0.18754448398576512,0.15533807829181495,0.15177935943060497,0.15409252669039145,2,2135,0,2959,524,0.00035587188612099647,0.3798932384341637,0.0,0.5265124555160142,0.09323843416370106,2818,2802,0.501423487544484,0.49857651245551604,66.38790035587189,56.82775800711744,Alta
Alagoinhas,BA,111820,120931,10370,10937,22221,26510,20476,15433,14984,0.08575137888548015,0.09044000297690419,0.1837494108210467,0.21921591651437597,0.16931969470193747,0.12761822857662633,0.12390536752362917,114,17079,273,68082,35383,0.000942686325259859,0.14122929604485202,0.0022574856736486096,0.5629821964591378,0.29258833549710167,55416,65515,0.45824478421579246,0.5417552157842075,92.4659516583837,78.45687210061934,Média
Alambari,SP,4694,4920,403,435,877,979,749,716,761,0.08191056910569106,0.08841463414634146,0.1782520325203252,0.19898373983739837,0.15223577235772356,0.14552845528455285,0.15467479674796747,9,3334,3,1374,200,0.001829268292682927,0.6776422764227642,0.0006097560975609756,0.27926829268292686,0.04065040650406504,2472,2448,0.5024390243902439,0.4975609756097561,95.40650406504065,78.79146341463414,Média
Albertina,MG,2170,2390,176,194,433,440,421,342,384,0.07364016736401674,0.08117154811715481,0.1811715481171548,0.18410041841004185,0.17615062761506275,0.14309623430962343,0.1606694560669456,0,1808,0,503,79,0.0,0.7564853556485356,0.0,0.21046025104602512,0.03305439330543933,1204,1186,0.503765690376569,0.49623430962343096,90.7949790794979,74.781589958159,Média
Alcantil,PB,3451,4302,423,417,860,747,684,578,593,0.09832635983263599,0.09693165969316597,0.199907019990702,0.17364016736401675,0.1589958158995816,0.13435611343561135,0.13784286378428637,4,1464,0,2592,242,0.0009298000929800093,0.3403068340306834,0.0,0.602510460251046,0.05625290562529056,2128,2174,0.49465364946536494,0.5053463505346351,80.21850302185031,67.9907019990702,Média
Alcinópolis,MS,3238,3548,309,278,634,715,663,510,439,0.0870913190529876,0.07835400225479143,0.1786922209695603,0.20152198421645998,0.18686583990980835,0.14374295377677565,0.12373167981961669,8,1434,3,1899,204,0.002254791431792559,0.4041713641488162,0.0008455467869222097,0.5352311161217588,0.05749718151071026,1818,1730,0.5124013528748591,0.48759864712514095,91.26268320180382,76.44024802705749,Média
Alcobaça,BA,15706,18838,1903,1724,3313,3664,3078,2521,2635,0.10101921647733306,0.09151714619386346,0.17586792653147892,0.19450047775772375,0.16339314152245463,0.1338252468414906,0.1398768446756556,24,2714,149,10168,5783,0.0012740205966663128,0.14407049580634887,0.007909544537636691,0.5397600594542945,0.30698587960505364,9467,9371,0.5025480411933326,0.49745195880666737,83.37403121350462,71.33814630003187,Média
Alcântara,MA,11704,14358,1683,1335,2425,2858,2166,1873,2018,0.11721688257417467,0.09297952361053072,0.16889538932999024,0.19905279286808747,0.150856665273715,0.13044992338765846,0.14054882295584342,4,2012,24,8866,3452,0.0002785903329154478,0.14013093745647026,0.001671541997492687,0.6174954729070902,0.24042345730603149,7298,7060,0.5082880624042345,0.4917119375957654,81.51553141106004,69.94295862933558,Média
Alcântaras,CE,7270,9033,901,901,1843,1656,1305,1133,1294,0.09974537805823093,0.09974537805823093,0.2040296689914757,0.18332779807372965,0.14447027565592827,0.12542898261928484,0.14325251854311968,18,1617,0,6762,636,0.0019926934573231483,0.17901029558286283,0.0,0.7485885088010628,0.07040850215875125,4380,4653,0.48488874128196613,0.5151112587180339,80.4826746374405,68.87711723679841,Média
Aldeias Altas,MA,11743,16414,2501,1903,3184,3119,2104,1836,1767,0.15236992811014988,0.11593761423175337,0.19398074814183014,0.19002071402461312,0.12818325819422444,0.11185573291092969,0.10765200438649933,10,1818,10,12107,2469,0.0006092360180333862,0.1107591080784696,0.0006092360180333862,0.7376020470330206,0.15042037285244303,8124,8290,0.4949433410503229,0.5050566589496771,71.54258559766053,62.089923236261725,Média
Alecrim,RS,4970,5272,292,269,602,646,903,1117,1443,0.05538694992412747,0.051024279210925644,0.11418816388467375,0.12253414264036419,0.17128224582701063,0.2118740515933232,0.2737101669195751,2,4371,0,837,62,0.00037936267071320183,0.8290971168437026,0.0,0.15876327769347495,0.011760242792109257,2640,2632,0.5007587253414264,0.4992412746585736,94.27162367223065,77.74487860394537,Média
Alegre,ES,21895,24057,1855,2206,4080,4340,3784,3562,4230,0.07710853389865735,0.09169888182233861,0.16959720663424366,0.18040487176289646,0.1572930955647005,0.14806501226254312,0.17583239805462028,58,12149,17,8990,2843,0.002410940682545621,0.5050089371077026,0.0007066550276426819,0.37369580579457123,0.11817766138753794,11716,12341,0.4870100178742154,0.5129899821257846,91.0130107660972,76.04684707153845,Média
Alegrete,RS,57410,59936,4332,4968,10054,10028,9478,9959,11117,0.07227709556860651,0.08288841430859584,0.1677455953016551,0.16731179925253603,0.15813534436732515,0.16616057127602776,0.1854811799252536,18,40661,58,13477,5722,0.000300320341697811,0.6784069674319274,0.0009676988788040576,0.22485651361452216,0.09546849973304858,28873,31063,0.4817305125467165,0.5182694874532835,95.78550453817405,79.20430125467163,Média
Alegrete do Piauí,PI,2600,3673,363,322,703,648,581,540,516,0.0988292948543425,0.08766675741900354,0.19139667846447045,0.17642254288047918,0.1581813231690716,0.14701878573373264,0.1404846174789001,0,926,1,2511,235,0.0,0.25210999183228966,0.0002722570106180234,0.6836373536618567,0.0639803974952355,1804,1869,0.4911516471549142,0.5088483528450858,70.78682276068608,60.81813231690716,Média
Alegria,RS,2905,3097,192,157,357,402,541,656,792,0.061995479496286726,0.05069422021310946,0.11527284468840814,0.12980303519535033,0.1746851792056829,0.21181788827897965,0.25573135292218274,0,2500,0,545,52,0.0,0.8072328059412335,0.0,0.1759767516951889,0.016790442363577657,1559,1538,0.5033903777849532,0.49660962221504684,93.80045205037133,77.40006457862448,Média
Alenquer,PA,43150,48384,7175,6082,10779,9287,6323,4281,4457,0.14829282407407407,0.12570271164021163,0.22278025793650794,0.19194361772486773,0.1306836970899471,0.0884796626984127,0.09211722883597884,31,7397,29,36734,4193,0.0006407076719576719,0.15288111772486773,0.0005993716931216931,0.7592179232804233,0.08666087962962964,24867,23517,0.5139508928571429,0.48604910714285715,89.18237433862434,75.9350611772487,Média
Alexandria,RN,8651,11151,1031,962,1848,2020,1763,1580,1947,0.09245807550892296,0.08627028966012017,0.1657250470809793,0.1811496726750964,0.1581024123397005,0.1416913281320061,0.1746031746031746,18,3917,4,6619,593,0.0016142050040355124,0.3512689444892835,0.0003587122231190028,0.5935790512061698,0.05317908707739216,5366,5785,0.48121244731414226,0.5187875526858577,77.58048605506232,65.9888799210833,Média
Alexânia,GO,19342,21219,2152,2209,3730,4161,3521,2787,2659,0.10141853998774683,0.1041048117253405,0.175785852302182,0.19609783684433763,0.16593618926433856,0.13134454969602716,0.12531222018002733,76,7329,42,11911,1861,0.003581695650124888,0.345397992365333,0.0019793581224374383,0.5613365380083887,0.08770441585371601,10517,10702,0.49564069937320326,0.5043593006267968,91.1541542956784,76.66501720156464,Média
Alfenas,MG,62341,65090,5044,5913,12004,12168,10424,9376,10161,0.07749270241204487,0.09084344753418344,0.1844215701336611,0.18694115839606698,0.16014748809340912,0.14404670456291288,0.15610692886772162,170,40017,62,19234,5607,0.002611768320786603,0.6147948993701029,0.0009525272699339376,0.295498540482409,0.08614226455676756,31269,33821,0.48039637425103704,0.519603625748963,95.77661699185744,79.32157013366108,Média
Alfredo Chaves,ES,10888,11557,833,806,1755,2169,1991,1845,2158,0.07207752877044216,0.06974128233970754,0.15185601799775028,0.18767846326901444,0.1722765423552825,0.159643506100199,0.18672665916760406,5,7207,2,3816,527,0.00043263822791381846,0.6236047417149779,0.00017305529116552737,0.33018949554382626,0.045600069222116464,5802,5755,0.502033399671195,0.4979666003288051,94.21130051051311,78.16725793891149,Média
Alfredo Marcondes,SP,3493,3691,247,276,563,615,618,605,767,0.06691953400162558,0.07477648333784882,0.15253318883771336,0.166621511785424,0.16743429964779194,0.16391221891086427,0.20780276347873206,67,2090,3,1320,211,0.01815226225955026,0.5662422107829856,0.000812787862367922,0.35762665944188565,0.057166079653210515,1828,1863,0.4952587374695205,0.5047412625304796,94.63560010837172,78.74613925765375,Média
Alfredo Vasconcelos,MG,5406,5734,528,531,1017,1044,1007,829,778,0.09208231600976631,0.09260551098709452,0.17736309731426578,0.18207185211021973,0.17561911405650507,0.14457621206836416,0.13568189745378445,10,3075,0,2253,396,0.0017439832577607255,0.5362748517614231,0.0,0.39291942797349144,0.06906173700732474,2860,2874,0.4987792117195675,0.5012207882804325,94.27973491454482,78.41053365887687,Média
Alfredo Wagner,SC,8019,8530,706,711,1592,1489,1409,1392,1231,0.08276670574443142,0.08335287221570926,0.18663540445486518,0.17456037514654163,0.16518171160609613,0.16318874560375146,0.14431418522860492,4,7271,13,1019,223,0.0004689331770222743,0.8524032825322392,0.0015240328253223916,0.11946072684642438,0.026143024618991793,4327,4203,0.5072684642438453,0.49273153575615475,94.00937866354045,76.93446658851114,Média
Algodão de Jandaíra,PB,1570,2231,263,208,433,420,346,260,301,0.11788435679067683,0.09323173464813984,0.19408337068579112,0.18825638727028238,0.15508740475123264,0.11653966831017482,0.13491707754370239,0,548,6,1538,139,0.0,0.24562976243836845,0.002689376961004034,0.6893769610040341,0.06230389959659346,1125,1106,0.5042581801882564,0.4957418198117436,70.37203047960557,60.58449125952489,Média
Alhandra,PB,13495,16373,1791,1795,3259,3390,2696,1854,1588,0.10938740609540097,0.10963171074329689,0.1990472118732059,0.20704818909179748,0.16466133268185426,0.1132352042997618,0.09698894521468271,29,3625,19,10857,1843,0.0017712086972454652,0.22140108715568313,0.0011604470775056495,0.6631038905515177,0.112563366518048,7845,8528,0.4791424906858853,0.5208575093141147,82.42228058388811,70.0793379344042,Média
Aliança,PE,21998,28101,2982,2749,4905,5536,4442,3712,3775,0.10611722002775702,0.09782570015301946,0.17454894843599872,0.19700366534998753,0.15807266645315113,0.13209494324045407,0.13433685633963205,19,7101,13,17146,3822,0.000676132521974307,0.2526956336073449,0.00046261698871926266,0.6101562221984983,0.1360093946834632,13462,14639,0.47905768477990107,0.5209423152200989,78.28191167574107,66.81523789188998,Média
Aliança do Tocantins,TO,3670,4091,392,389,640,723,721,558,668,0.09582009288682473,0.09508677584942557,0.15644096797848936,0.1767294060131997,0.17624052798826692,0.13639696895624542,0.16328526032754828,5,849,4,2590,643,0.0012221950623319481,0.2075287215839648,0.0009777560498655585,0.6330970422879492,0.15717428501588854,2037,2054,0.4979222683940357,0.5020777316059644,89.709117575165,76.22977267171842,Média
Almadina,BA,3255,4230,338,335,592,748,737,639,841,0.07990543735224587,0.07919621749408984,0.13995271867612294,0.1768321513002364,0.17423167848699764,0.15106382978723404,0.1988179669030733,0,677,11,2563,979,0.0,0.16004728132387708,0.0026004728132387705,0.6059101654846336,0.2314420803782506,2037,2193,0.48156028368794324,0.5184397163120568,76.95035460992908,66.31891252955083,Média
Almas,TO,4069,4808,546,499,886,875,737,604,661,0.11356073211314476,0.10378535773710483,0.18427620632279534,0.1819883527454243,0.15328618968386024,0.12562396006655574,0.1374792013311148,4,633,2,2980,1189,0.0008319467554076539,0.13165557404326123,0.00041597337770382697,0.6198003327787022,0.24729617304492513,2476,2332,0.5149750415973378,0.48502495840266224,84.62978369384359,72.42990848585691,Média
Almeirim,PA,20923,23934,3385,2990,5311,4653,3350,2295,1950,0.1414306008189187,0.12492688225954708,0.22190189688309517,0.1944096264728002,0.13996824600986044,0.09588869390824768,0.08147405364753071,10,3416,619,17809,2080,0.0004178156597309267,0.14272582936408457,0.025862789337344365,0.7440879084148074,0.08690565722403276,12318,11616,0.5146653296565555,0.48533467034344446,87.4195704855018,74.52933065931312,Média
Almenara,MG,26774,32023,3036,2645,5484,6278,5041,4397,5142,0.09480685757112076,0.08259688348999157,0.17125191268775566,0.1960465915123505,0.1574181057365019,0.13730756019111265,0.16057208881116697,16,8213,30,19929,3835,0.0004996408831152609,0.25647191081410237,0.0009368266558411143,0.6223339474752522,0.1197576741716891,15657,16366,0.4889298316834775,0.5110701683165225,83.60865627829997,71.13780720107424,Média
Almino Afonso,RN,3027,3858,377,304,635,694,634,604,610,0.09771902540176257,0.07879730430274753,0.16459305339554173,0.17988595127008813,0.1643338517366511,0.1565578019699326,0.15811301192327631,5,1825,3,1766,259,0.0012960082944530845,0.47304302747537585,0.0007776049766718507,0.45775012960082945,0.06713322965266978,1916,1942,0.496630378434422,0.5033696215655781,78.46034214618973,66.15163297045102,Média
Almirante Tamandaré,PR,89463,92724,9361,9744,19474,19420,15306,10855,8564,0.1009555239204521,0.10508606186100686,0.21002113800094904,0.2094387645054139,0.16507053190112592,0.1170678572969242,0.09236012251412795,223,57166,62,30684,4589,0.0024049868426728785,0.6165178378844743,0.0006686510504292308,0.3309175617962987,0.04949096242612484,45151,47573,0.48693973512790645,0.5130602648720936,96.48311116862948,79.67871317026878,Média
Almirante Tamandaré do Sul,RS,1597,1644,100,86,262,265,260,307,364,0.06082725060827251,0.052311435523114354,0.15936739659367397,0.16119221411192214,0.15815085158150852,0.1867396593673966,0.22141119221411193,0,1463,0,137,44,0.0,0.8899026763990268,0.0,0.08333333333333333,0.0267639902676399,836,808,0.5085158150851582,0.49148418491484186,97.14111922141119,79.56447688564477,Média
Aloândia,GO,1488,1671,115,119,235,266,290,266,380,0.06882106523040096,0.07121484141232795,0.14063435068821065,0.15918611609814481,0.17354877318970677,0.15918611609814481,0.22740873728306404,1,867,0,720,83,0.0005984440454817474,0.518850987432675,0.0,0.43087971274685816,0.04967085577498504,819,852,0.49012567324955114,0.5098743267504489,89.04847396768402,74.64213046080191,Média
Alpercata,MG,4949,5694,442,482,831,1038,948,894,1059,0.0776255707762557,0.08465050930804355,0.1459430979978925,0.18229715489989462,0.16649104320337196,0.15700737618545837,0.18598524762908325,23,1533,14,3496,628,0.004039339655778012,0.2692307692307692,0.0024587284861257463,0.6139796276782579,0.1102915349490692,2808,2886,0.4931506849315068,0.5068493150684932,86.91605198454513,73.76273270108886,Média
Alpestre,RS,5504,6020,403,355,770,924,1017,1190,1361,0.06694352159468439,0.058970099667774084,0.12790697674418605,0.15348837209302327,0.16893687707641197,0.19767441860465115,0.2260797342192691,4,4940,8,916,152,0.000664451827242525,0.8205980066445183,0.00132890365448505,0.1521594684385382,0.02524916943521595,3044,2976,0.5056478405315614,0.4943521594684385,91.42857142857143,75.32558139534883,Média
Alpinópolis,MG,14271,15113,1270,1400,2675,2659,2463,2287,2359,0.08403361344537816,0.09263547938860583,0.17699993383180043,0.1759412426387878,0.16297227552438298,0.15132667240124395,0.15609078276980085,8,9703,4,4437,961,0.000529345596506319,0.6420300403626017,0.0002646727982531595,0.29358830146231724,0.06358763978032157,7571,7542,0.5009594388936677,0.49904056110633227,94.428637596771,78.17382386025277,Média
Alta Floresta,MT,43491,46169,4235,4691,9815,9141,7582,5931,4774,0.09172821590244537,0.10160497303385388,0.2125885334315233,0.1979899932855379,0.1642227468647794,0.12846282137364898,0.10340271610821114,282,18072,81,23721,4013,0.0061079945417921114,0.39143147999740086,0.0017544239641317768,0.5137863068292577,0.08691979466741753,23152,23017,0.5014620199701099,0.4985379800298902,94.19957114080877,78.74866252247182,Média
Alta Floresta D'Oeste,RO,15447,16866,1666,1532,3236,3128,2916,2324,2064,0.09877860785011265,0.09083362978773865,0.191865291118226,0.18546187596347682,0.1728922091782284,0.13779200758923277,0.1223763785129847,43,5973,454,9231,1165,0.0025495078856871815,0.3541444325862682,0.026918060002371635,0.5473141230878691,0.06907387643780387,8460,8406,0.5016008537886874,0.4983991462113127,91.5866239772323,77.00213447171826,Média
Altair,SP,2584,2792,227,245,484,561,451,394,430,0.08130372492836677,0.08775071633237823,0.17335243553008595,0.20093123209169053,0.1615329512893983,0.14111747851002865,0.15401146131805157,6,1302,1,1229,254,0.002148997134670487,0.4663323782234957,0.00035816618911174784,0.4401862464183381,0.09097421203438395,1426,1366,0.5107449856733525,0.4892550143266476,92.55014326647564,77.34348137535817,Média
Altamira,PA,84975,94058,10759,11043,21390,20078,13973,9216,7599,0.11438686767739055,0.11740628123072998,0.22741287290820558,0.21346403283080653,0.14855727317187267,0.09798209615343724,0.08079057602755746,276,21423,3577,57916,10866,0.002934359650428459,0.22776372025771333,0.038029726339067385,0.6157477301239661,0.11552446362882476,46537,47521,0.49476918497097533,0.5052308150290247,90.34319249824576,76.40370835016691,Média
Altamira do Maranhão,MA,3728,4951,588,531,898,963,740,626,605,0.11876388608361947,0.10725106039184003,0.1813774994950515,0.1945061603716421,0.1494647545950313,0.12643910321147242,0.12219753585134316,2,913,6,3432,598,0.0004039587962027873,0.18440719046657242,0.001211876388608362,0.693193294283983,0.12078368006463341,2502,2449,0.505352454049687,0.4946475459503131,75.29791961219956,64.70632195516059,Média
Altamira do Paraná,PR,2605,2914,249,222,500,495,478,478,492,0.08544955387783117,0.07618393960192175,0.17158544955387783,0.16986959505833904,0.16403568977350722,0.16403568977350722,0.16884008236101578,12,1286,1,1487,128,0.004118050789293068,0.4413177762525738,0.00034317089910775565,0.5102951269732326,0.04392587508579272,1490,1424,0.511324639670556,0.4886753603294441,89.39601921757036,75.00720658888127,Média
Altaneira,CE,4115,5337,543,544,956,925,811,624,934,0.1017425519955031,0.10192992317781525,0.17912685029042533,0.17331834363874837,0.15195802885516208,0.11691961776278809,0.17500468427955782,5,1478,1,3201,652,0.000936855911560802,0.2769346074573731,0.00018737118231216038,0.5997751545812254,0.12216601086752857,2518,2819,0.47180063706201986,0.5281993629379801,77.10324152145401,65.9552182874274,Média
Alterosa,MG,10760,11470,935,974,1835,1995,1882,1781,2068,0.08151700087183958,0.08491717523975588,0.15998256320836965,0.17393199651264168,0.16408020924149957,0.15527462946817785,0.1802964254577158,11,8357,9,2630,463,0.0009590235396687009,0.7285963382737576,0.0007846556233653008,0.22929380993897122,0.04036617262423714,5763,5707,0.5024411508282476,0.4975588491717524,93.80993897122929,77.44036617262422,Média
Altinho,PE,12453,16708,1593,1532,2951,2977,2729,2256,2670,0.09534354800095762,0.09169260234618147,0.17662197749581038,0.17817811826669858,0.16333492937514962,0.13502513765860666,0.15980368685659566,12,6206,14,9723,753,0.0007182188173330142,0.37143883169739045,0.0008379219535551831,0.5819367967440747,0.045068230787646636,8170,8538,0.48898731146756047,0.5110126885324395,74.53315776873353,63.41531003112281,Média
